station_id,series,index,p_value,coef,trend_over_index_range,pearson_r2_percent
01116905,2_largest,amo,0.1434449378547693,3.7427394331955575,0.5890019528026299,18.60466619168701
01116905,2_largest,nao_winter_lag1,0.13734790002298536,-1.0568919240697634,-0.7278142666652516,20.998519594955642
01116905,2_largest,pdo,0.4063335735718028,-0.8095877186209197,-0.23814874002835207,5.1233887828375195
01116905,2_largest,pna,0.04545164953639369,5.3386159734147105,0.7078120080708639,22.2577386584446
01116905,2_largest,enso_soi,0.5995086552692206,0.6173089602602866,0.16827154975057165,1.9078043709107564
01116905,2_largest,mei,0.7487233929312853,-0.3353570827897611,-0.11182847385551206,0.7188700706990918
01116905,2_largest,ao,0.09127270161192524,-2.20689664151686,-0.8753849408161819,25.455131640966332
01116905,10_largest,amo,0.7578089409602848,-0.3763572620818393,-0.14697207793802497,0.6812378677656453
01116905,10_largest,nao_winter_lag1,0.20597460574774296,-0.36178986720300604,-0.7200119698234201,11.49654824146283
01116905,10_largest,pdo,0.898830023582279,0.03483215910701809,0.05218724896557525,0.11544824932418053
01116905,10_largest,pna,0.8201962927400608,-0.2513148783657715,-0.11416029383951576,0.3692761879635116
01116905,10_largest,enso_soi,0.9631186201377133,-0.020956970614676086,-0.022976140903887277,0.015271695937417312
01116905,10_largest,mei,0.8772187763442061,-0.05931264263243814,-0.08338399432235749,0.17033704381299078
01116905,10_largest,ao,0.32997817702401155,-0.5910584794447614,-0.6218867060068671,6.8252284026661485
