station_id,series,index,p_value,coef,trend_over_index_range,pearson_r2_percent
01115630,2_largest,amo,0.1434449378547693,3.7427394331955575,0.5890019528026299,18.60466619168701
01115630,2_largest,nao_winter_lag1,0.13734790002298536,-1.0568919240697634,-0.7278142666652516,20.998519594955642
01115630,2_largest,pdo,0.4063335735718028,-0.8095877186209197,-0.23814874002835207,5.1233887828375195
01115630,2_largest,pna,0.04545164953639369,5.3386159734147105,0.7078120080708639,22.2577386584446
01115630,2_largest,enso_soi,0.5995086552692206,0.6173089602602866,0.16827154975057165,1.9078043709107564
01115630,2_largest,mei,0.7487233929312853,-0.3353570827897611,-0.11182847385551206,0.7188700706990918
01115630,2_largest,ao,0.09127270161192524,-2.20689664151686,-0.8753849408161819,25.455131640966332
01115630,10_largest,amo,0.14487105317203075,2.626158764994834,0.7549886354243821,19.629617202624893
01115630,10_largest,nao_winter_lag1,0.2136176208596834,-0.5763942798294489,-0.6436267756179787,11.430446233909173
01115630,10_largest,pdo,0.6441600468981377,-0.2373579023820199,-0.16531810974859135,1.5576595024567885
01115630,10_largest,pna,0.050552041569088546,3.283035537120623,0.8414972073914109,21.647826921515446
01115630,10_largest,enso_soi,0.6651745447035038,-0.3426975017476819,-0.18977421121169682,1.326559764795104
01115630,10_largest,mei,0.6866398971459582,0.25522430904878646,0.19379578465925026,1.1461016453828767
01115630,10_largest,ao,0.07042220618835482,-1.509846808848913,-1.0245937844111845,21.974798414182946
