date,lat,lon,pr_mm_per_day
2010-01-01,41.629991,-71.478888,1.4861154997582564
2010-01-02,41.629991,-71.478888,0.587411658043207
2010-01-03,41.629991,-71.478888,0.199436377391901
2010-01-04,41.629991,-71.478888,0.2824679000596004
2010-01-05,41.629991,-71.478888,0.0
2010-01-06,41.629991,-71.478888,0.0
2010-01-07,41.629991,-71.478888,0.10098424724446634
2010-01-08,41.629991,-71.478888,0.2507979377820456
2010-01-09,41.629991,-71.478888,0.0
2010-01-10,41.629991,-71.478888,0.0
2010-01-11,41.629991,-71.478888,0.2712560923876642
2010-01-12,41.629991,-71.478888,0.1894595387461512
2010-01-13,41.629991,-71.478888,0.01670940654478812
2010-01-14,41.629991,-71.478888,0.0
2010-01-15,41.629991,-71.478888,0.9684971459685949
2010-01-16,41.629991,-71.478888,0.0
2010-01-17,41.629991,-71.478888,27.634862713454858
2010-01-18,41.629991,-71.478888,20.584457220606556
2010-01-19,41.629991,-71.478888,0.5926289489424823
2010-01-20,41.629991,-71.478888,0.011138331036939944
2010-01-21,41.629991,-71.478888,0.0
2010-01-22,41.629991,-71.478888,0.36317878884721294
2010-01-23,41.629991,-71.478888,0.0
2010-01-24,41.629991,-71.478888,1.3082179736711228
2010-01-25,41.629991,-71.478888,38.30156405386804
2010-01-26,41.629991,-71.478888,0.9827778677791869
2010-01-27,41.629991,-71.478888,0.058270603087054736
2010-01-28,41.629991,-71.478888,0.6867221825765405
2010-01-29,41.629991,-71.478888,0.016466504015192333
2010-01-30,41.629991,-71.478888,0.017074250336262097
2010-01-31,41.629991,-71.478888,3.6986815913817717
2010-02-01,41.629991,-71.478888,0.0
2010-02-02,41.629991,-71.478888,0.026886228248604527
2010-02-03,41.629991,-71.478888,0.0011554415121986196
2010-02-04,41.629991,-71.478888,0.0
2010-02-05,41.629991,-71.478888,0.5110777251611467
2010-02-06,41.629991,-71.478888,2.2671692780586397
2010-02-07,41.629991,-71.478888,0.0
2010-02-08,41.629991,-71.478888,0.0
2010-02-09,41.629991,-71.478888,0.0
2010-02-10,41.629991,-71.478888,5.788492867893568
2010-02-11,41.629991,-71.478888,1.8833450280523891
2010-02-12,41.629991,-71.478888,0.0
2010-02-13,41.629991,-71.478888,0.032686865663586674
2010-02-14,41.629991,-71.478888,0.0
2010-02-15,41.629991,-71.478888,0.0
2010-02-16,41.629991,-71.478888,0.016310432496265365
2010-02-17,41.629991,-71.478888,0.0
2010-02-18,41.629991,-71.478888,0.0
2010-02-19,41.629991,-71.478888,0.014666156397850117
2010-02-20,41.629991,-71.478888,0.0
2010-02-21,41.629991,-71.478888,0.0
2010-02-22,41.629991,-71.478888,0.0
2010-02-23,41.629991,-71.478888,2.3734935104974673
2010-02-24,41.629991,-71.478888,37.13338542062948
2010-02-25,41.629991,-71.478888,25.74837436639755
2010-02-26,41.629991,-71.478888,37.843076946270315
2010-02-27,41.629991,-71.478888,0.0
2010-02-28,41.629991,-71.478888,0.5714004121700895
2010-03-01,41.629991,-71.478888,1.2033834178073248
2010-03-02,41.629991,-71.478888,0.10737748733362361
2010-03-03,41.629991,-71.478888,11.3702089007229
2010-03-04,41.629991,-71.478888,0.15859884381859446
2010-03-05,41.629991,-71.478888,0.272308402932961
2010-03-06,41.629991,-71.478888,0.005688216796809368
2010-03-07,41.629991,-71.478888,0.0
2010-03-08,41.629991,-71.478888,0.008533925186186384
2010-03-09,41.629991,-71.478888,0.0
2010-03-10,41.629991,-71.478888,0.0002890228802937335
2010-03-11,41.629991,-71.478888,0.14705451504386147
2010-03-12,41.629991,-71.478888,0.024388863116891365
2010-03-13,41.629991,-71.478888,51.497809933945554
2010-03-14,41.629991,-71.478888,49.136284589971
2010-03-15,41.629991,-71.478888,7.050881046471064
2010-03-16,41.629991,-71.478888,0.09765619614343488
2010-03-17,41.629991,-71.478888,0.016223041938271725
2010-03-18,41.629991,-71.478888,0.0
2010-03-19,41.629991,-71.478888,0.07193221695740507
2010-03-20,41.629991,-71.478888,0.0
2010-03-21,41.629991,-71.478888,0.007111070991497876
2010-03-22,41.629991,-71.478888,9.147350819629445
2010-03-23,41.629991,-71.478888,81.63103785604079
2010-03-24,41.629991,-71.478888,9.416203227759398
2010-03-25,41.629991,-71.478888,0.011983138568289815
2010-03-26,41.629991,-71.478888,20.551026779121468
2010-03-27,41.629991,-71.478888,0.0
2010-03-28,41.629991,-71.478888,0.9386552998683646
2010-03-29,41.629991,-71.478888,99.61488669579477
2010-03-30,41.629991,-71.478888,98.58861634469862
2010-03-31,41.629991,-71.478888,4.545609529585022
2010-04-01,41.629991,-71.478888,0.01990875931858927
2010-04-02,41.629991,-71.478888,0.004710977007947557
2010-04-03,41.629991,-71.478888,0.007111070991497876
2010-04-04,41.629991,-71.478888,0.0
2010-04-05,41.629991,-71.478888,0.5281367576295949
2010-04-06,41.629991,-71.478888,0.3241165212764667
2010-04-07,41.629991,-71.478888,0.0799240601546508
2010-04-08,41.629991,-71.478888,0.0010004499776379875
2010-04-09,41.629991,-71.478888,13.925453072060705
2010-04-10,41.629991,-71.478888,0.7198205829512964
2010-04-11,41.629991,-71.478888,0.04070714692810312
2010-04-12,41.629991,-71.478888,0.0
2010-04-13,41.629991,-71.478888,0.4499369048166226
2010-04-14,41.629991,-71.478888,0.0
2010-04-15,41.629991,-71.478888,0.0
2010-04-16,41.629991,-71.478888,3.0417109265575766
2010-04-17,41.629991,-71.478888,13.72804426769887
2010-04-18,41.629991,-71.478888,0.0010004499776379875
2010-04-19,41.629991,-71.478888,0.0
2010-04-20,41.629991,-71.478888,0.0
