date,lat,lon,pr_mm_per_day
2010-01-01,41.57398,-71.720622,1.05551743356094
2010-01-02,41.57398,-71.720622,0.3423154354427565
2010-01-03,41.57398,-71.720622,0.08823639184315803
2010-01-04,41.57398,-71.720622,1.3523893044933666
2010-01-05,41.57398,-71.720622,0.0
2010-01-06,41.57398,-71.720622,0.0
2010-01-07,41.57398,-71.720622,0.0
2010-01-08,41.57398,-71.720622,0.23831273978946207
2010-01-09,41.57398,-71.720622,0.141947015196623
2010-01-10,41.57398,-71.720622,0.0
2010-01-11,41.57398,-71.720622,0.4434522297126746
2010-01-12,41.57398,-71.720622,0.48932000999041
2010-01-13,41.57398,-71.720622,0.24419838343030148
2010-01-14,41.57398,-71.720622,0.0
2010-01-15,41.57398,-71.720622,0.20455482424317278
2010-01-16,41.57398,-71.720622,0.0
2010-01-17,41.57398,-71.720622,36.715422502960145
2010-01-18,41.57398,-71.720622,11.737367899930353
2010-01-19,41.57398,-71.720622,0.928100665049144
2010-01-20,41.57398,-71.720622,0.0
2010-01-21,41.57398,-71.720622,0.0
2010-01-22,41.57398,-71.720622,2.175885981282291
2010-01-23,41.57398,-71.720622,0.0
2010-01-24,41.57398,-71.720622,3.7140074191043153
2010-01-25,41.57398,-71.720622,34.13955673799103
2010-01-26,41.57398,-71.720622,0.8064150668143539
2010-01-27,41.57398,-71.720622,0.12008587448528743
2010-01-28,41.57398,-71.720622,6.287623358002019
2010-01-29,41.57398,-71.720622,0.010050072939313698
2010-01-30,41.57398,-71.720622,0.0
2010-01-31,41.57398,-71.720622,6.808793032202804
2010-02-01,41.57398,-71.720622,0.0
2010-02-02,41.57398,-71.720622,0.11797630900474243
2010-02-03,41.57398,-71.720622,0.024919485012235516
2010-02-04,41.57398,-71.720622,0.0
2010-02-05,41.57398,-71.720622,0.05515758258843703
2010-02-06,41.57398,-71.720622,0.8787344060534956
2010-02-07,41.57398,-71.720622,0.0
2010-02-08,41.57398,-71.720622,0.0
2010-02-09,41.57398,-71.720622,0.0
2010-02-10,41.57398,-71.720622,2.9994709403408257
2010-02-11,41.57398,-71.720622,0.9784686088476418
2010-02-12,41.57398,-71.720622,0.0
2010-02-13,41.57398,-71.720622,0.0
2010-02-14,41.57398,-71.720622,0.7552782934467435
2010-02-15,41.57398,-71.720622,0.0
2010-02-16,41.57398,-71.720622,0.0499814779237101
2010-02-17,41.57398,-71.720622,0.0636819355421409
2010-02-18,41.57398,-71.720622,0.0
2010-02-19,41.57398,-71.720622,0.0
2010-02-20,41.57398,-71.720622,0.0
2010-02-21,41.57398,-71.720622,0.0
2010-02-22,41.57398,-71.720622,0.0
2010-02-23,41.57398,-71.720622,1.8486781434725283
2010-02-24,41.57398,-71.720622,30.636415511813087
2010-02-25,41.57398,-71.720622,26.68104310665376
2010-02-26,41.57398,-71.720622,41.45119964747934
2010-02-27,41.57398,-71.720622,0.0
2010-02-28,41.57398,-71.720622,0.2640958698231224
2010-03-01,41.57398,-71.720622,0.18575653773192385
2010-03-02,41.57398,-71.720622,0.0
2010-03-03,41.57398,-71.720622,4.641736550415612
2010-03-04,41.57398,-71.720622,0.01692201905785777
2010-03-05,41.57398,-71.720622,0.0011166747941456215
2010-03-06,41.57398,-71.720622,0.0
2010-03-07,41.57398,-71.720622,0.0
2010-03-08,41.57398,-71.720622,0.0
2010-03-09,41.57398,-71.720622,0.0
2010-03-10,41.57398,-71.720622,0.0011166747941456215
2010-03-11,41.57398,-71.720622,0.07472773750716016
2010-03-12,41.57398,-71.720622,0.15458767157771516
2010-03-13,41.57398,-71.720622,57.08238868458143
2010-03-14,41.57398,-71.720622,41.941828233456775
2010-03-15,41.57398,-71.720622,4.494428559528946
2010-03-16,41.57398,-71.720622,0.08595761938086617
2010-03-17,41.57398,-71.720622,0.007601999830081756
2010-03-18,41.57398,-71.720622,0.0
2010-03-19,41.57398,-71.720622,0.00897818464497356
2010-03-20,41.57398,-71.720622,0.0
2010-03-21,41.57398,-71.720622,0.0
2010-03-22,41.57398,-71.720622,4.834840867499148
2010-03-23,41.57398,-71.720622,82.62861137176107
2010-03-24,41.57398,-71.720622,6.6458684571556095
2010-03-25,41.57398,-71.720622,0.002233349588291243
2010-03-26,41.57398,-71.720622,17.771002329753816
2010-03-27,41.57398,-71.720622,0.0
2010-03-28,41.57398,-71.720622,0.9669663192446738
2010-03-29,41.57398,-71.720622,106.01031561347688
2010-03-30,41.57398,-71.720622,87.37116371999115
2010-03-31,41.57398,-71.720622,1.5152721364161241
2010-04-01,41.57398,-71.720622,0.0
2010-04-02,41.57398,-71.720622,0.0
2010-04-03,41.57398,-71.720622,0.002233349588291243
2010-04-04,41.57398,-71.720622,0.0008467523862020383
2010-04-05,41.57398,-71.720622,0.9665168278503555
2010-04-06,41.57398,-71.720622,0.7424391165112956
2010-04-07,41.57398,-71.720622,0.0
2010-04-08,41.57398,-71.720622,0.0
2010-04-09,41.57398,-71.720622,16.70151196018572
2010-04-10,41.57398,-71.720622,0.1519869167808
2010-04-11,41.57398,-71.720622,0.0011989999732004131
2010-04-12,41.57398,-71.720622,0.0
2010-04-13,41.57398,-71.720622,0.0
2010-04-14,41.57398,-71.720622,0.0
2010-04-15,41.57398,-71.720622,0.0
2010-04-16,41.57398,-71.720622,3.461330178183807
2010-04-17,41.57398,-71.720622,12.69588808568365
2010-04-18,41.57398,-71.720622,0.0011166747941456215
2010-04-19,41.57398,-71.720622,0.0
2010-04-20,41.57398,-71.720622,0.006215402627992551
2010-04-21,41.57398,-71.720622,0.0
2010-04-22,41.57398,-71.720622,0.8997507062949278
2010-04-23,41.57398,-71.720622,0.008933398353164972
2010-04-24,41.57398,-71.720622,0.0
2010-04-25,41.57398,-71.720622,11.897781120370352
2010-04-26,41.57398,-71.720622,5.286864522094317
