date,lat,lon,pr_mm_per_day
2010-01-01,41.7167,-71.3433,1.3073790971882637
2010-01-02,41.7167,-71.3433,1.7584281125475871
2010-01-03,41.7167,-71.3433,0.2482587594865798
2010-01-04,41.7167,-71.3433,0.7098584152023814
2010-01-05,41.7167,-71.3433,0.015654187074116734
2010-01-06,41.7167,-71.3433,0.0
2010-01-07,41.7167,-71.3433,0.09639436660288239
2010-01-08,41.7167,-71.3433,0.206797928623005
2010-01-09,41.7167,-71.3433,0.09650287669741855
2010-01-10,41.7167,-71.3433,0.0
2010-01-11,41.7167,-71.3433,0.31926487711375956
2010-01-12,41.7167,-71.3433,0.1979951131120477
2010-01-13,41.7167,-71.3433,0.0
2010-01-14,41.7167,-71.3433,0.0
2010-01-15,41.7167,-71.3433,1.6975794042649768
2010-01-16,41.7167,-71.3433,0.0
2010-01-17,41.7167,-71.3433,24.043823744445508
2010-01-18,41.7167,-71.3433,23.060111313105732
2010-01-19,41.7167,-71.3433,1.051589485195426
2010-01-20,41.7167,-71.3433,0.0
2010-01-21,41.7167,-71.3433,0.0
2010-01-22,41.7167,-71.3433,0.535284824397089
2010-01-23,41.7167,-71.3433,0.0
2010-01-24,41.7167,-71.3433,2.841218531946911
2010-01-25,41.7167,-71.3433,36.80183566981073
2010-01-26,41.7167,-71.3433,0.928107759531384
2010-01-27,41.7167,-71.3433,0.0034574702010025066
2010-01-28,41.7167,-71.3433,0.7090483257114009
2010-01-29,41.7167,-71.3433,0.00915929893516282
2010-01-30,41.7167,-71.3433,0.020552570946982204
2010-01-31,41.7167,-71.3433,4.75733354754708
2010-02-01,41.7167,-71.3433,0.0
2010-02-02,41.7167,-71.3433,0.06404738527962689
2010-02-03,41.7167,-71.3433,0.06655641343128109
2010-02-04,41.7167,-71.3433,0.0
2010-02-05,41.7167,-71.3433,0.046604058343724324
2010-02-06,41.7167,-71.3433,1.2343702859545551
2010-02-07,41.7167,-71.3433,0.0
2010-02-08,41.7167,-71.3433,0.0
2010-02-09,41.7167,-71.3433,0.0
2010-02-10,41.7167,-71.3433,3.5416286100442704
2010-02-11,41.7167,-71.3433,2.485095135299873
2010-02-12,41.7167,-71.3433,0.0
2010-02-13,41.7167,-71.3433,0.092530198632739
2010-02-14,41.7167,-71.3433,0.000446125173823341
2010-02-15,41.7167,-71.3433,0.0004467950314416213
2010-02-16,41.7167,-71.3433,0.021223203904614647
2010-02-17,41.7167,-71.3433,0.0005583263248974565
2010-02-18,41.7167,-71.3433,0.0
2010-02-19,41.7167,-71.3433,0.0
2010-02-20,41.7167,-71.3433,0.0
2010-02-21,41.7167,-71.3433,0.0
2010-02-22,41.7167,-71.3433,0.0
2010-02-23,41.7167,-71.3433,1.1977900068533307
2010-02-24,41.7167,-71.3433,47.713921893189216
2010-02-25,41.7167,-71.3433,27.91997957008633
2010-02-26,41.7167,-71.3433,31.505450243598432
2010-02-27,41.7167,-71.3433,0.0
2010-02-28,41.7167,-71.3433,0.04039018482383391
2010-03-01,41.7167,-71.3433,1.2927096850898097
2010-03-02,41.7167,-71.3433,0.11042610019796041
2010-03-03,41.7167,-71.3433,7.666133606157085
2010-03-04,41.7167,-71.3433,0.5041717855904846
2010-03-05,41.7167,-71.3433,0.4059555732307712
2010-03-06,41.7167,-71.3433,0.0037767949570106847
2010-03-07,41.7167,-71.3433,0.0004467950314416213
2010-03-08,41.7167,-71.3433,0.007786652500708432
2010-03-09,41.7167,-71.3433,0.0
2010-03-10,41.7167,-71.3433,0.0037761250993924044
2010-03-11,41.7167,-71.3433,0.11841077976213227
2010-03-12,41.7167,-71.3433,0.013339999701827037
2010-03-13,41.7167,-71.3433,43.269375608486854
2010-03-14,41.7167,-71.3433,47.04273007629889
2010-03-15,41.7167,-71.3433,12.849672380712061
2010-03-16,41.7167,-71.3433,0.10869590939769608
2010-03-17,41.7167,-71.3433,0.036426937172611
2010-03-18,41.7167,-71.3433,0.0
2010-03-19,41.7167,-71.3433,0.03321779812471702
2010-03-20,41.7167,-71.3433,0.0
2010-03-21,41.7167,-71.3433,0.000892250347646682
2010-03-22,41.7167,-71.3433,8.445718406389714
2010-03-23,41.7167,-71.3433,75.47477547943838
2010-03-24,41.7167,-71.3433,10.630899114518122
2010-03-25,41.7167,-71.3433,0.004891438033950757
2010-03-26,41.7167,-71.3433,18.599372825250168
2010-03-27,41.7167,-71.3433,0.0
2010-03-28,41.7167,-71.3433,0.552473379974347
2010-03-29,41.7167,-71.3433,100.98973891894146
2010-03-30,41.7167,-71.3433,102.13047865535636
2010-03-31,41.7167,-71.3433,8.775932411346009
2010-04-01,41.7167,-71.3433,0.022306218395818797
2010-04-02,41.7167,-71.3433,0.05465441571113982
2010-04-03,41.7167,-71.3433,0.0
2010-04-04,41.7167,-71.3433,0.00022339751572081064
2010-04-05,41.7167,-71.3433,0.13810069724783558
2010-04-06,41.7167,-71.3433,0.6053236937315768
2010-04-07,41.7167,-71.3433,0.3196431202531626
2010-04-08,41.7167,-71.3433,0.0
2010-04-09,41.7167,-71.3433,13.319298094416077
2010-04-10,41.7167,-71.3433,0.5114830930064095
2010-04-11,41.7167,-71.3433,0.10519009579179887
2010-04-12,41.7167,-71.3433,0.0
2010-04-13,41.7167,-71.3433,0.15712849570071755
2010-04-14,41.7167,-71.3433,0.0
2010-04-15,41.7167,-71.3433,0.0
2010-04-16,41.7167,-71.3433,1.563049228567963
2010-04-17,41.7167,-71.3433,12.679600572292642
2010-04-18,41.7167,-71.3433,0.0
2010-04-19,41.7167,-71.3433,0.0
2010-04-20,41.7167,-71.3433,0.0
2010-04-21,41.7167,-71.3433,0.0002230625869116705
2010-04-22,41.7167,-71.3433,5.4407935671884715
2010-04-23,41.7167,-71.3433,0.18078265774722124
2010-04-24,41.7167,-71.3433,0.0
2010-04-25,41.7167,-71.3433,11.870695030292357
2010-04-26,41.7167,-71.3433,2.462488373342012
2010-04-27,41.7167,-71.3433,4.565444770702749
2010-04-28,41.7167,-71.3433,0.3684393125911475
2010-04-29,41.7167,-71.3433,0.0
2010-04-30,41.7167,-71.3433,0.0
2010-05-01,41.7167,-71.3433,0.0681392616084421
2010-05-02,41.7167,-71.3433,0.22383546182194886
2010-05-03,41.7167,-71.3433,11.549790491461534
2010-05-04,41.7167,-71.3433,0.49784508478221523
2010-05-05,41.7167,-71.3433,0.0
2010-05-06,41.7167,-71.3433,1.1000212206580042
2010-05-07,41.7167,-71.3433,0.0
2010-05-08,41.7167,-71.3433,13.054152352272352
2010-05-09,41.7167,-71.3433,0.00011153129345583525
2010-05-10,41.7167,-71.3433,0.032221964376862075
2010-05-11,41.7167,-71.3433,0.20909682026088589
2010-05-12,41.7167,-71.3433,2.0150578862927713
2010-05-13,41.7167,-71.3433,0.0
2010-05-14,41.7167,-71.3433,2.8365642638029813
2010-05-15,41.7167,-71.3433,0.20190451619783734
2010-05-16,41.7167,-71.3433,0.0
2010-05-17,41.7167,-71.3433,0.0
2010-05-18,41.7167,-71.3433,19.821750227392958
2010-05-19,41.7167,-71.3433,11.803079764878673
2010-05-20,41.7167,-71.3433,0.44114019112414393
2010-05-21,41.7167,-71.3433,0.0
2010-05-22,41.7167,-71.3433,0.24854331916617783
2010-05-23,41.7167,-71.3433,0.22848294108277786
2010-05-24,41.7167,-71.3433,0.42479370843089603
2010-05-25,41.7167,-71.3433,0.0
2010-05-26,41.7167,-71.3433,0.0
2010-05-27,41.7167,-71.3433,7.778369536662924
2010-05-28,41.7167,-71.3433,0.011580035081054672
2010-05-29,41.7167,-71.3433,4.875743355386153
2010-05-30,41.7167,-71.3433,0.4006198199579036
2010-05-31,41.7167,-71.3433,0.0
2010-06-01,41.7167,-71.3433,9.561141546033998
2010-06-02,41.7167,-71.3433,0.6016201710332373
2010-06-03,41.7167,-71.3433,0.0004467950314416213
2010-06-04,41.7167,-71.3433,0.753218016802999
2010-06-05,41.7167,-71.3433,18.243035591177325
2010-06-06,41.7167,-71.3433,7.357895658939777
2010-06-07,41.7167,-71.3433,0.0
2010-06-08,41.7167,-71.3433,0.0
2010-06-09,41.7167,-71.3433,10.904482495449438
2010-06-10,41.7167,-71.3433,5.92706767903581
2010-06-11,41.7167,-71.3433,0.7594068143336811
2010-06-12,41.7167,-71.3433,1.034106969398338
2010-06-13,41.7167,-71.3433,16.64266321686018
2010-06-14,41.7167,-71.3433,0.07324312859338335
2010-06-15,41.7167,-71.3433,0.0
2010-06-16,41.7167,-71.3433,0.3385048386845612
2010-06-17,41.7167,-71.3433,0.3950021422551746
2010-06-18,41.7167,-71.3433,0.0
2010-06-19,41.7167,-71.3433,0.0
2010-06-20,41.7167,-71.3433,1.4936904307494177
2010-06-21,41.7167,-71.3433,0.0
2010-06-22,41.7167,-71.3433,1.1972865010440301
2010-06-23,41.7167,-71.3433,8.114157915249644
2010-06-24,41.7167,-71.3433,0.11583666715489539
2010-06-25,41.7167,-71.3433,0.004888468594785456
2010-06-26,41.7167,-71.3433,0.13922250180067242
2010-06-27,41.7167,-71.3433,0.40231484589793426
2010-06-28,41.7167,-71.3433,2.8321606562196724
2010-06-29,41.7167,-71.3433,1.065737068137807
2010-06-30,41.7167,-71.3433,0.0
2010-07-01,41.7167,-71.3433,0.0
2010-07-02,41.7167,-71.3433,0.0
2010-07-03,41.7167,-71.3433,0.05623223973180563
2010-07-04,41.7167,-71.3433,0.0
2010-07-05,41.7167,-71.3433,0.09587356971708073
2010-07-06,41.7167,-71.3433,0.09065855554921995
2010-07-07,41.7167,-71.3433,0.0
2010-07-08,41.7167,-71.3433,0.02663202851871904
2010-07-09,41.7167,-71.3433,0.34483409636735546
2010-07-10,41.7167,-71.3433,3.2035754377238597
