date,lat,lon,pr_mm_per_day
2010-01-01,41.943558,-71.899596,1.813671989598513
2010-01-02,41.943558,-71.899596,0.5650636642571442
2010-01-03,41.943558,-71.899596,0.372381090083981
2010-01-04,41.943558,-71.899596,0.5340120999511604
2010-01-05,41.943558,-71.899596,0.0
2010-01-06,41.943558,-71.899596,0.0
2010-01-07,41.943558,-71.899596,0.022525605130913742
2010-01-08,41.943558,-71.899596,0.2634460261573248
2010-01-09,41.943558,-71.899596,0.0
2010-01-10,41.943558,-71.899596,0.0
2010-01-11,41.943558,-71.899596,0.5199186742992444
2010-01-12,41.943558,-71.899596,1.138694277697401
2010-01-13,41.943558,-71.899596,1.702130149534061
2010-01-14,41.943558,-71.899596,0.0
2010-01-15,41.943558,-71.899596,0.05155454854753791
2010-01-16,41.943558,-71.899596,0.0
2010-01-17,41.943558,-71.899596,13.710819459427364
2010-01-18,41.943558,-71.899596,6.724570377877837
2010-01-19,41.943558,-71.899596,0.658518041154037
2010-01-20,41.943558,-71.899596,0.07260365464438288
2010-01-21,41.943558,-71.899596,0.0
2010-01-22,41.943558,-71.899596,0.4668253978468708
2010-01-23,41.943558,-71.899596,0.0
2010-01-24,41.943558,-71.899596,0.01674853712588158
2010-01-25,41.943558,-71.899596,40.6629334368386
2010-01-26,41.943558,-71.899596,2.955112749614075
2010-01-27,41.943558,-71.899596,0.0
2010-01-28,41.943558,-71.899596,0.002435158826751543
2010-01-29,41.943558,-71.899596,0.0
2010-01-30,41.943558,-71.899596,0.6450922410140971
2010-01-31,41.943558,-71.899596,3.241919655202935
2010-02-01,41.943558,-71.899596,0.02071686227544152
2010-02-02,41.943558,-71.899596,0.06031692286694041
2010-02-03,41.943558,-71.899596,0.04762960608452287
2010-02-04,41.943558,-71.899596,0.27548703729037444
2010-02-05,41.943558,-71.899596,0.26091713087574875
2010-02-06,41.943558,-71.899596,0.3002712692694231
2010-02-07,41.943558,-71.899596,0.0
2010-02-08,41.943558,-71.899596,0.0
2010-02-09,41.943558,-71.899596,0.02902593576246043
2010-02-10,41.943558,-71.899596,1.5078940261085503
2010-02-11,41.943558,-71.899596,0.9769783757910965
2010-02-12,41.943558,-71.899596,0.0
2010-02-13,41.943558,-71.899596,0.03753921599105711
2010-02-14,41.943558,-71.899596,2.297480827773495
2010-02-15,41.943558,-71.899596,0.02806739937264466
2010-02-16,41.943558,-71.899596,0.03561989277261398
2010-02-17,41.943558,-71.899596,0.0059662998666428334
2010-02-18,41.943558,-71.899596,0.0003195121299385898
2010-02-19,41.943558,-71.899596,0.022560257092442623
2010-02-20,41.943558,-71.899596,0.0
2010-02-21,41.943558,-71.899596,0.0
