date,lat,lon,pr_mm_per_day
2010-01-01,41.476641,-71.604763,1.8529542460233244
2010-01-02,41.476641,-71.604763,0.4881712405320697
2010-01-03,41.476641,-71.604763,0.0629607477087775
2010-01-04,41.476641,-71.604763,0.4597189594614386
2010-01-05,41.476641,-71.604763,0.0
2010-01-06,41.476641,-71.604763,0.0
2010-01-07,41.476641,-71.604763,0.0
2010-01-08,41.476641,-71.604763,0.058356535840538994
2010-01-09,41.476641,-71.604763,0.0680809850865519
2010-01-10,41.476641,-71.604763,0.0
2010-01-11,41.476641,-71.604763,0.3355853825208757
2010-01-12,41.476641,-71.604763,0.18337727698865974
2010-01-13,41.476641,-71.604763,0.0
2010-01-14,41.476641,-71.604763,0.0
2010-01-15,41.476641,-71.604763,0.2952458346359581
2010-01-16,41.476641,-71.604763,0.0
2010-01-17,41.476641,-71.604763,30.238961004097654
2010-01-18,41.476641,-71.604763,30.945747041535768
2010-01-19,41.476641,-71.604763,1.602398092381433
2010-01-20,41.476641,-71.604763,0.031535255834464725
2010-01-21,41.476641,-71.604763,0.0
2010-01-22,41.476641,-71.604763,6.3728952566906
2010-01-23,41.476641,-71.604763,0.0
2010-01-24,41.476641,-71.604763,5.886676590157428
2010-01-25,41.476641,-71.604763,32.81386622133804
2010-01-26,41.476641,-71.604763,0.5312884329528249
2010-01-27,41.476641,-71.604763,0.09436256127106729
2010-01-28,41.476641,-71.604763,1.2781949504221188
2010-01-29,41.476641,-71.604763,0.02805723448736062
2010-01-30,41.476641,-71.604763,0.08436284606471724
2010-01-31,41.476641,-71.604763,2.4489168258282454
2010-02-01,41.476641,-71.604763,0.0
2010-02-02,41.476641,-71.604763,5.11275825410553
2010-02-03,41.476641,-71.604763,0.004376646027855067
2010-02-04,41.476641,-71.604763,0.0
2010-02-05,41.476641,-71.604763,0.002790931979511356
2010-02-06,41.476641,-71.604763,0.8836409782230572
2010-02-07,41.476641,-71.604763,0.0
2010-02-08,41.476641,-71.604763,0.0
2010-02-09,41.476641,-71.604763,0.0
2010-02-10,41.476641,-71.604763,10.35992706577883
2010-02-11,41.476641,-71.604763,1.5700394466364267
2010-02-12,41.476641,-71.604763,0.0
2010-02-13,41.476641,-71.604763,0.0018078268967514687
2010-02-14,41.476641,-71.604763,0.0021883230139275334
2010-02-15,41.476641,-71.604763,0.0
2010-02-16,41.476641,-71.604763,0.006183273308923543
2010-02-17,41.476641,-71.604763,0.008753292055710134
2010-02-18,41.476641,-71.604763,0.0
2010-02-19,41.476641,-71.604763,0.0
2010-02-20,41.476641,-71.604763,0.0
2010-02-21,41.476641,-71.604763,0.0
2010-02-22,41.476641,-71.604763,0.0
2010-02-23,41.476641,-71.604763,4.312712445059337
2010-02-24,41.476641,-71.604763,36.77745097635925
2010-02-25,41.476641,-71.604763,29.43693233877108
2010-02-26,41.476641,-71.604763,41.75094558635733
2010-02-27,41.476641,-71.604763,0.0
2010-02-28,41.476641,-71.604763,1.3337057653678124
2010-03-01,41.476641,-71.604763,0.31458669589831123
2010-03-02,41.476641,-71.604763,0.09440756830444375
2010-03-03,41.476641,-71.604763,5.209740687442396
2010-03-04,41.476641,-71.604763,0.12366606526158078
2010-03-05,41.476641,-71.604763,0.09476134448914189
2010-03-06,41.476641,-71.604763,0.0
2010-03-07,41.476641,-71.604763,0.0
2010-03-08,41.476641,-71.604763,0.0
2010-03-09,41.476641,-71.604763,0.007335899836029914
2010-03-10,41.476641,-71.604763,0.11495334037144976
2010-03-11,41.476641,-71.604763,0.20885943675252874
2010-03-12,41.476641,-71.604763,0.3108492188094586
2010-03-13,41.476641,-71.604763,63.55222917067525
2010-03-14,41.476641,-71.604763,42.49982296351299
2010-03-15,41.476641,-71.604763,6.095394456856458
2010-03-16,41.476641,-71.604763,0.29659264409134156
2010-03-17,41.476641,-71.604763,0.01331870336165318
2010-03-18,41.476641,-71.604763,0.0
2010-03-19,41.476641,-71.604763,0.02563325518812149
2010-03-20,41.476641,-71.604763,0.0
2010-03-21,41.476641,-71.604763,0.0
2010-03-22,41.476641,-71.604763,3.5891214664502886
2010-03-23,41.476641,-71.604763,83.46306178152875
2010-03-24,41.476641,-71.604763,7.536168881587541
2010-03-25,41.476641,-71.604763,0.05772693144843997
2010-03-26,41.476641,-71.604763,26.180790268121367
2010-03-27,41.476641,-71.604763,0.0
2010-03-28,41.476641,-71.604763,0.7972178411596688
2010-03-29,41.476641,-71.604763,98.84441157110389
2010-03-30,41.476641,-71.604763,95.29859379142468
2010-03-31,41.476641,-71.604763,0.9702339387970521
2010-04-01,41.476641,-71.604763,0.0
2010-04-02,41.476641,-71.604763,0.0
2010-04-03,41.476641,-71.604763,0.001458882009285022
2010-04-04,41.476641,-71.604763,0.0
2010-04-05,41.476641,-71.604763,1.2944537482128702
2010-04-06,41.476641,-71.604763,0.38458380452036756
2010-04-07,41.476641,-71.604763,0.028811590703503004
2010-04-08,41.476641,-71.604763,0.4313286938810887
2010-04-09,41.476641,-71.604763,14.900277171467648
2010-04-10,41.476641,-71.604763,0.31888386616093584
2010-04-11,41.476641,-71.604763,0.0
2010-04-12,41.476641,-71.604763,0.0
2010-04-13,41.476641,-71.604763,0.02442743374804129
2010-04-14,41.476641,-71.604763,0.0
2010-04-15,41.476641,-71.604763,0.004978055377755897
2010-04-16,41.476641,-71.604763,4.084038665673075
2010-04-17,41.476641,-71.604763,13.710871684438906
2010-04-18,41.476641,-71.604763,0.013383638858673259
2010-04-19,41.476641,-71.604763,0.0
2010-04-20,41.476641,-71.604763,0.004017196250859316
2010-04-21,41.476641,-71.604763,0.0
2010-04-22,41.476641,-71.604763,0.1855101200010066
2010-04-23,41.476641,-71.604763,0.4547878312654391
2010-04-24,41.476641,-71.604763,0.0
2010-04-25,41.476641,-71.604763,11.7318316759649
2010-04-26,41.476641,-71.604763,5.714292895914223
2010-04-27,41.476641,-71.604763,3.8661054043556766
2010-04-28,41.476641,-71.604763,0.28815668148015283
2010-04-29,41.476641,-71.604763,0.0
2010-04-30,41.476641,-71.604763,0.002738039130072169
2010-05-01,41.476641,-71.604763,0.0
